chunks,url
aopinioncompany business newsipo newsstartupscompany resultstop company leaderstock market newsstock marketscommodity newsmark to marketipo newslive blogpersonal loanpersonal loan emi calculatorpersonal loan interest ratepersonal loan eligibilitybusiness loaninstant loanelection results 2024assembly elections 2024indian industry analysisbanking newsinfotech newsinfrastructureagriculturemanufacturingenergy newsretail newsauto newssports newsopinionviewscolumnstechnology newsgadgetstech reviewsapp newspolitics newsloungebusiness of lifesports newsipl 2025 ipl points table 2025ipl 2025 orange capipl 2025 purple capipl match today ipl 2024 schedule education news todayview less view more premium offeringsepaperwsjeconomistmymintmint premiumview less view more tools and calculatorsifsc code finderincome tax calculatorsip calculatoremi calculatorhome loan emi calculatorcar loan eminps calculatorview less view more,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
tools and calculatorsifsc code finderincome tax calculatorsip calculatoremi calculatorhome loan emi calculatorcar loan eminps calculatorview less view more multimedia collectionsvideoswebstoriesphoto gallerypodcastsview less view more more from mintmint geniemint loungeview less explore mintabout usprint subscriptionmint authorsterms of usedisclaimermint codecode of ethicscookie policyprivacy policysubscriber terms of usesitemapcontact usmint appsview less view more copyright  ht digital streams limited all rights reserved,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
uttarkashi tunnel collapse ndrf team enters tunnel to save 41 trapped workers with ambulances on standby 10 updatesjharkhand cm voices concern over delayed evacuation of workers in the collapsed tunnel citing previous incidents in uttarakhand livemintpublished23 nov 2023 0743 am istuttarkashi nov 22 ani ndrf personnel at the site to enter the silkyara tunnel during the operation to rescue 41 trapped workers in uttarkashi on wednesday ani photocmo uttarakhand xa 15member ndrf team led by a commandant has been assigned the mission of rescuing 41 labourers trapped for the past 10 days in the collapsed silkyara tunnel in uttarkashihere are the top ten updates on the uttarkashi tunnel collapse1 the evacuation process utilizing a series of 800 mm diameter steel pipes has presented a significant challenge for the rescue efforts,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
1 the evacuation process utilizing a series of 800 mm diameter steel pipes has presented a significant challenge for the rescue efforts ndrf personnel have simulated a drill to demonstrate their approach for traversing through the pipes to reach the other side of the debris where the trapped labourers are located ndrf secondincommand 2 ic ravi shankar badhani told ptialso read uttarkashi tunnel collapse news live update silkyara rescue operation now in final stages says official2 medical professionals have been stationed within the tunnel and ambulances are positioned outside to ensure the safe transfer of the rescued individuals the ambulances will convey the workers to a hospital established in chinyalisaur approximately 30 kilometres from the tunnel location3,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
the ambulances will convey the workers to a hospital established in chinyalisaur approximately 30 kilometres from the tunnel location3 the dedicated freight corridor corporation of india limited dfccil and indian railways ir have collaborated to operate a special train transporting equipment from karambeli in gujarat to rishikesh in uttarakhand covering a distance of 1605 km this initiative aims to support the rescue efforts for the trapped workers in the uttarkashi tunnel collapse incidentalso read after the collapse of the uttarkashi tunnel nhai to inspect all underconstruction tunnels across india4 on wednesday a 41bed hospital was established at the chinyalisaur community health centre in the district to provide medical care for the 41 trapped laborers once they are rescued from the silkyara tunnel,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
additionally a temporary hospital with eight beds has been arranged at the location to offer immediate medical attention to the trapped workers if necessary pti reported5 after conversing with the workers their family members expressed optimism anticipating that the anxious wait would ultimately lead to a heartwarming reunion with their loved ones we called him on diwali but could not reach him his colleagues told us that his mobile phone had been damaged later we saw his name in the newspaper and learnt that he was trapped inside the tunnel he told ptialso read uttarkashi tunnel collapse good news in next 40 hrs if say officials6 jharkhand chief minister hemant soren voiced concern on wednesday regarding the delayed evacuation of workers from the underconstruction silkyara tunnel in uttarakhand7 ten days have passed since the collapse in the tunnel but there is no surety when the workers who are trapped will come out soren said,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
7 ten days have passed since the collapse in the tunnel but there is no surety when the workers who are trapped will come out soren said the incident is not the first in uttarakhand such occurrences had taken place in previous years too and several workers from jharkhand had lost their lives jharkhand cm addedalso read watch first visuals of uttarkashi tunnel rescue come up8 the jharkhand government is making arrangements to airlift all 15 workers hailing from the state who are currently trapped in the silkyara tunnel in uttarkashi uttarakhand among the total of 41 workers stuck inside the collapsed tunnel 15 individuals are from giridih ranchi east singhbhum and khunti districts of jharkhandalso read uttarkashi tunnel collapse highlights 6inch pipe pushed through rubble iaf airlifts another 36 tonne of equipment9,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
also read uttarkashi tunnel collapse highlights 6inch pipe pushed through rubble iaf airlifts another 36 tonne of equipment9 jharkhand labour minister satyanand bhokta stated that the department is actively communicating with the families of the 15 labourers from jharkhand who are stuck at the collapse site the jharkhand government is willing to bear the entire expense of bringing the workers to jharkhand from uttarkashi after they are rescued he told reporters10 bhaskar khulbe former advisor to the prime ministers office announced on wednesday that activities for the upcoming phase will commence in the next two hours as reported by ani khulbe who is also the special executive officer in the uttarakhand tourism department said i am very happy to tell you that with the work we were doing for the last hour we have drilled another 6meter length with an american oger machine i am hopeful that in the next 2 hours work will start for the next phase,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
i am hopeful that in the next 2 hours work will start for the next phasewith inputs from agenciescatch all the business news breaking news events and latest news updates on live mint download the mint news app to get daily market updatesbusiness newsnewsindiauttarkashi tunnel collapse ndrf team enters tunnel to save 41 trapped workers with ambulances on standby 10 updatesmorelessfirst published23 nov 2023 0743 am istget instant loan up to 10 lakhenter mobile numberemployment typesalariedselfemployed businessapply nowmost active stocksindian oil corporation share price136800359 pm 18 dec 202437 263tata motors share price755700344 pm 18 dec 20242365 303tata steel share price144500352 pm 18 dec 2024115 079bandhan bank share price164000344 pm 18 dec 202401 006more active stocksmarket snapshottop gainerstop losers52 week highlloyds metals energy share price1179250354 pm 18 dec 2024263 228coforge share price9470,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
1 006more active stocksmarket snapshottop gainerstop losers52 week highlloyds metals energy share price1179250354 pm 18 dec 2024263 228coforge share price9470350343 pm 18 dec 2024685 073indian hotels company share price880300329 pm 18 dec 2024045 005persistent systems share price6521850329 pm 18 dec 20242445 037more from 52 week highdeepak fertilisers petrochemicals corporation share price1196600340 pm 18 dec 2024885 689piramal enterprises share price1147250348 pm 18 dec 2024772 63nmdc share price213650347 pm 18 dec 20241385 609pvr inox share price1408000353 pm 18 dec 20248555 573more from top loserskfin technologies share price1325750352 pm 18 dec 20249165 743concord biotech share price2176300345 pm 18 dec 2024120 584mankind pharma share price2803350329 pm 18 dec 202414215 534k p r mill share price1127550344 pm 18 dec 20245415 5,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
300345 pm 18 dec 2024120 584mankind pharma share price2803350329 pm 18 dec 202414215 534k p r mill share price1127550344 pm 18 dec 20245415 504more from top gainerstrending in market stock market todayvishal mega mart ipo mobikwik ipo allotment statusinternational gemmological institute ipohamps bio ipo day 3shares to buy or sellrecommended for youmore recommendationsgold prices24k22kbangalore 780250013000chennai 780310013000delhi 781830013000kolkata 780350013000fuel pricepetroldieselbangalore 10302l010chennai 10090l013kolkata 10501l000new delhi 9477l0,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
00popular in newsstory url has been added to your clipboardhomemarketspremiuminstant loanmint shortsdownload appdownload the mint app and read premium storiestrending storiesvishal mega mart ipo allotment status india vs australia test international gemmological institute ipo inventurus knowledge solutions ipo carraro india ipo stocks to buy or sell tamil nadu rains pushpa 2 collection ott releases this week mobikwik ipo allotment status livemint hindi bank holidays in uttar pradesh bank holidays in gujarat bank holidays in delhi bank holidays in september bank holidays in jammu and kashmir instant personal loan check credit score online business loan personal loan interest rate personal loan eligibility personal loan emi calculator gold rate in delhi gold rate in bangalore gold rate in chennai gold rate in hyderabad gold rate in mumbai business radio,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
fab play assembly election results credit card stock market crash personal loan online gold rate india bank holidays india popular stocksjsw infrastructure share pricer r kabel share priceconcord biotech share priceidbi bank share priceyes bank share priceadani power share pricehul share priceindian oil share pricevedanta share pricejio financial services share pricepaytm share pricepunjab national bank share pricecanara bank share priceadani green energy share priceindian railway finance corporation share pricesuzlon energy share priceireda share pricevodafone idea share priceorient technologies share pricepremier energies share pricebajaj housing finance share pricegaruda construction and engineer share pricehyundai motor india share pricenifty 50 companiesadani enterprises share priceadani ports share priceapollo hospitals share priceasian paints share priceaxis bank share pricebajaj auto share pricebajaj finance share pricebajaj finserve share pricebpcl share pricebharti airtel,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
ports share priceapollo hospitals share priceasian paints share priceaxis bank share pricebajaj auto share pricebajaj finance share pricebajaj finserve share pricebpcl share pricebharti airtel share pricebritannia share pricecipla share pricecoal india share pricedivis laboratories share pricedr reddys laboratories share priceeicher motors share pricegrasim industries share pricehcl technologies share pricehdfc bank share pricehdfc life share pricehero motocorp share pricehindalco industries share pricehindustan unilever share priceicici bank share priceitc share priceindusind bank share priceinfosys share pricejsw steel share pricekotak bank share pricelarsen,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
tourbo share pricemahindra,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
mahindra share pricemaruti suzuki share pricentpc share pricenestle india share priceongc share pricepower grid share pricereliance industries share pricesbi life share pricesbi share pricesun pharma share pricetcs share pricetata motors share pricetata steel share pricetata consumer share pricetech mahindra share pricetitan share priceupl share priceultratech cement share pricewipro share pricelatest storiesjnu student leader umar khalid granted seven days of interim bail to attend his cousins wedding all you need to knowslovakia warns of financial damage if ukraine gas transit stopselevating sales more selling capacity at the same costtop gainers and losers today on 18 december 2024 trent dr reddys laboratories tata motors power grid corporation of india among most active stocks check full list here5 reasons why o,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
blood type is an immunity championoneplus 13r vs oneplus 12r specs features price and more comparedmarket outlook after this years underperformance can nifty bank outshine nifty 50 in 2025,https://www.livemint.com/news/india/uttarkashi-tunnel-collapse-silkyara-ndrf-deploys-team-rescue-mission-41-workers-top-10-updates-pushkar-singh-dhami-11700703183514.html
